Mã sách,Tên sách,Lượt bán,Giá,Tác giả,Người dịch,Ngôn ngữ,Năm xuất bản,Xu hướng,Hình thức,Ratings,Thể loại,Link,Số trang
8938537634691,Alice Ở Xứ Sở Diệu Kỳ - Song Ngữ Việt-Anh,293,79000,Lewis Carroll,Nguyễn Thúy Loan,Tiếng Việt,2023-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/alice-o-xu-so-dieu-ky-song-ngu-viet-anh.html,216.0
8935212362399,Giáo Dục Đầu Đời Cho Trẻ - Những Bài Học Tự Bảo Vệ Bản Thân - Con Từ Đâu Tới?,127,42000,Hồ Tâm,Nguyễn Đức Vịnh,Tiếng Việt,2023-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/giao-duc-dau-doi-cho-tre-nhung-bai-hoc-tu-bao-ve-ban-than-con-tu-dau-toi.html,48.0
8935244869156,Danh Nhân Thế Giới - Nobel (Tái Bản 2022),235,30000,Neung In Publishing Company,Nguyễn Thị Thắm,Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/danh-nhan-the-gioi-nobel-tai-ban-2022.html,159.0
8935244869170,Danh Nhân Thế Giới - Marie Curie (Tái Bản 2022),219,30000,Neung In Publishing Company,Nguyễn Thị Thắm,Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/danh-nhan-the-gioi-marie-curie-tai-ban-2022.html,159.0
8935352605714,Những Anh Hùng Trẻ Tuổi - Kim Đồng (Tái Bản 2024),221,40000,"Tô Hoài, Mai Long","Tô Hoài, Mai Long",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/nhung-anh-hung-tre-tuoi-kim-dong-tai-ban-2024.html,30.0
8935352605738,Những Anh Hùng Trẻ Tuổi - Phan Đình Giót,169,50000,"Hiếu Minh, Lê Minh Hải","Hiếu Minh, Lê Minh Hải",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Thiếu Nhi,https://www.fahasa.com/nhung-anh-hung-tre-tuoi-phan-dinh-giot.html,32.0
9786044067179,50 Đề Minh Họa Tốt Nghiệp THPT 2025 - Môn Tiếng Anh,178,200000,"Trang Anh, Đức Tài","Trang Anh, Đức Tài",Tiếng Việt,2024-01-01,2,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-minh-hoa-tot-nghiep-thpt-2025-mon-tieng-anh.html,465.0
9786043673500,Bộ Đề Ôn Thi Tuyển Sinh Lớp 10 - Môn Ngữ Văn (Theo Cấu Trúc Đề Thi Của Thành Phố Hồ Chí Minh),223,110000,Nguyễn Phước Bảo Khôi,Nguyễn Phước Bảo Khôi,Tiếng Việt,2024-01-01,2,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bo-de-on-thi-tuyen-sinh-lop-10-mon-ngu-van-theo-cau-truc-de-thi-cua-tphcm.html,195.0
9786044067148,50 Đề Minh Họa Tốt Nghiệp THPT 2025 - Môn Vật Lí,113,200000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,2,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-minh-hoa-tot-nghiep-thpt-2025-mon-vat-li.html,314.0
9786044075198,25 Đề Ôn Thi Đánh Giá Năng Lực Đại Học Quốc Gia TP. HCM,143,250000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/25-de-on-thi-danh-gia-nang-luc-dai-hoc-quoc-gia-tp-hcm.html,640.0
9786040433244,Hướng Dẫn Ôn Thi Vào Lớp 10 - Môn Tiếng Anh (Theo Định Hướng Phát Triển Năng Lực),96,50000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/huong-dan-on-thi-vao-lop-10-mon-tieng-anh-theo-dinh-huong-phat-trien-nang-luc.html,200.0
9786040451408,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Toán (Theo Chương Trình Giáo Dục Phổ Thông 2018),33,90000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-toan-theo-ctgdpt-2018.html,152.0
9786040433268,Hướng Dẫn Ôn Thi Vào Lớp 10 - Môn Ngữ Văn (Theo Định Hướng Phát Triển Năng Lực),61,50000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/huong-dan-on-thi-vao-lop-10-mon-ngu-van-theo-dinh-huong-phat-trien-nang-luc.html,168.0
9786043895537,Tổng Ôn Ngữ Pháp Tiếng Anh (Tái Bản 2023),297,200000,Trang Anh,Trang Anh,Tiếng Việt,2023-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/tong-on-ngu-phap-tieng-anh-tai-ban-2023.html,608.0
8931805024118,Bảng Tóm Tắt Toán Tiểu Học,1100,7000,Chính Bình,Chính Bình,Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bang-tom-tat-toan-tieu-hoc-357427.html,1.0
9786040451415,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Ngữ Văn (Theo Chương Trình Giáo Dục Phổ Thông 2018),24,95000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-ngu-van-theo-ctgdpt-2018.html,160.0
8931805616368,Bé Chuẩn Bị Vào Lớp 1 - Vở Tập Viết Chữ Cái Viết Thường,979,12000,"Chính An, Nhóm Giáo Viên ĐH Sư Phạm","Chính An, Nhóm Giáo Viên ĐH Sư Phạm",Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/vo-tap-viet-chu-cai-viet-thuong-bcbvlm.html,31.0
9786044067155,50 Đề Minh Họa Tốt Nghiệp THPT 2025 - Môn Hóa Học,54,200000,"Phạm Hùng Vương, Trần Công Minh, Lê Quỳnh Trang, Phạm Kim Oanh","Phạm Hùng Vương, Trần Công Minh, Lê Quỳnh Trang, Phạm Kim Oanh",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-minh-hoa-tot-nghiep-thpt-2025-mon-hoa-hoc.html,352.0
8935236436212,50 Đề Thực Chiến Luyện Thi Tiếng Anh Vào Lớp 10 (Có Đáp Án),87,139000,"Bùi Văn Vinh, ThS Thái Vân Anh, Đỗ Thị Lan Anh, Nguyễn Thị Phương Anh","Bùi Văn Vinh, ThS Thái Vân Anh, Đỗ Thị Lan Anh, Nguyễn Thị Phương Anh",Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-thuc-chien-luyen-thi-tieng-anh-vao-lop-10-co-dap-an.html,264.0
9786044073149,100 Đề Minh Họa Thi Vào 10 - Môn Toán,26,200000,"Nguyễn Thế Duy, Chu Đình Mong, Vũ Hoàng Hà","Nguyễn Thế Duy, Chu Đình Mong, Vũ Hoàng Hà",Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/100-de-minh-hoa-thi-vao-10-mon-toan.html,360.0
9786040422927,Hướng Dẫn Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Tiếng Anh (Theo Chương Trình Giáo Dục Phổ Thông 2018),56,77000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/hd-on-thi-tot-nghiep-thpt-mon-tieng-anh-theo-ctgdpt-2018.html,176.0
8931805024095,Bảng Chữ Cái Và Số,717,5000,"Ngọc Anh, Ngọc Tuyết","Ngọc Anh, Ngọc Tuyết",Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bang-chu-cai-va-so.html,2.0
9786044067186,100 Đề Minh Họa Tốt Nghiệp THPT 2025 - Môn Ngữ Văn,50,200000,"Dung Vũ, Hà Thùy Linh, Cao Hằng","Dung Vũ, Hà Thùy Linh, Cao Hằng",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/100-de-minh-hoa-tot-nghiep-thpt-2025-mon-ngu-van.html,295.0
9786040451323,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Tiếng Anh (Theo Chương Trình Giáo Dục Phổ Thông 2018),31,116000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-tieng-anh-theo-ctgdpt-2018.html,200.0
9786044067162,50 Đề Minh Họa Tốt Nghiệp THPT 2025 - Môn Sinh Học,34,200000,"TS Phan Khắc Nghệ, Thịnh Văn Nam, Lữ Thị Đào, Nguyễn Thị Thu Uyên","TS Phan Khắc Nghệ, Thịnh Văn Nam, Lữ Thị Đào, Nguyễn Thị Thu Uyên",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-minh-hoa-tot-nghiep-thpt-2025-mon-sinh-hoc.html,300.0
8936110986229,Chinh Phục Luyện Thi Vào 10 Môn Tiếng Anh Theo Chủ Đề,243,159000,Dương Hương,Dương Hương,Tiếng Việt,2022-01-01,0,Bìa Mềm,4.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/chinh-phuc-luyen-thi-vao-10-mon-tieng-anh-theo-chu-de.html,224.0
9786044076614,Tăng Tốc Luyện Đề Thi Đánh Giá Năng Lực - Theo Cấu Trúc Đề Thi Của Đại Học Quốc Gia TP. Hồ Chí Minh (Tái Bản 2025),14,320000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/tang-toc-luyen-de-thi-danh-gia-nang-luc-theo-cau-truc-de-thi-cua-dai-hoc-quoc-gia-tp-ho-chi-minh-tai-ban-2025.html,288.0
9786040451385,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Vật Lí (Theo Chương Trình Giáo Dục Phổ Thông 2018),13,105000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-vat-li-theo-ctgdpt-2018.html,180.0
3300000051741,Bộ Sách 20 Đề Đánh Giá Năng Lực Đại Học Quốc Gia Hà Nội - Tập 1+2 (Bộ 2 Tập),13,300000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/20-de-danh-gia-nang-luc-dai-hoc-quoc-gia-ha-noi-tap-1-2-combo-2c.html,1014.0
9786040422989,Hướng Dẫn Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Ngữ Văn (Theo Chương Trình Giáo Dục Phổ Thông 2018),43,87000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/hd-on-thi-tot-nghiep-thpt-mon-ngu-van-theo-ctgdpt-2018.html,212.0
9786049930386,Hướng Dẫn Ôn Thi Tuyển Sinh Lớp 10 - Môn Tiếng Anh (Tái Bản 2024),148,115000,"Trường Sơn, Hữu Toàn, Trí Đức","Trường Sơn, Hữu Toàn, Trí Đức",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/huong-dan-on-thi-tuyen-sinh-lop-10-mon-tieng-anh-tai-ban-2024.html,126.0
9786044073101,50 Đề Minh Họa Thi Vào 10 - Môn Tiếng Anh,28,200000,Trà My,Trà My,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-minh-hoa-thi-vao-10-mon-tieng-anh.html,276.0
8931805616375,Bé Chuẩn Bị Vào Lớp 1 - Vở Tập Viết Chữ Cái Viết Hoa,407,12000,"Chính An, Nhóm Giáo Viên ĐH Sư Phạm","Chính An, Nhóm Giáo Viên ĐH Sư Phạm",Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/vo-tap-viet-chu-cai-viet-hoa-bcbvlm.html,31.0
8935246945070,250+ Bài Toán Chọn Lọc Lớp 5,82,195000,Trần Nhật Minh,Trần Nhật Minh,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/250-bai-toan-chon-loc-lop-5.html,272.0
9786044307725,Atlat Địa lí Việt Nam (Theo Chương Trình Giáo Dục Phổ Thông 2018) (2024),1200,31000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/atlat-dia-li-viet-nam-theo-chuong-trinh-giao-duc-pho-thong-2018-2024.html,178.0
9786040422934,Hướng Dẫn Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Sinh Học (Theo Chương Trình Giáo Dục Phổ Thông 2018),35,88000,"Lê Trung Dũng, Nguyễn Trần Sa Giang, Tống Xuân Tám, Lữ Văn Tập","Lê Trung Dũng, Nguyễn Trần Sa Giang, Tống Xuân Tám, Lữ Văn Tập",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/hd-on-thi-tot-nghiep-thpt-mon-sinh-hoc-theo-ctgdpt-2018.html,216.0
8931805616351,Bé Chuẩn Bị Vào Lớp 1 - Vở Tập Viết Chữ Số,815,12000,"Chính An, Nhóm Giáo Viên ĐH Sư Phạm","Chính An, Nhóm Giáo Viên ĐH Sư Phạm",Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/vo-tap-viet-chu-so-bcbvlm.html,31.0
9786040451422,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Giáo Dục Kinh Tế Và Pháp Luật (Theo Chương Trình Giáo Dục Phổ Thông 2018),9,80000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-giao-duc-kinh-te-va-phap-luat-theo-ctgdpt-2018.html,132.0
8936036316483,Bảng Cửu Chương - Bảng Chia,570,10000,Phạm Văn Công,Phạm Văn Công,Tiếng Việt,2023-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bang-cuu-chuong-bang-chia-422072.html,2.0
9786040451392,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Lịch Sử (Theo Chương Trình Giáo Dục Phổ Thông 2018),7,90000,"Nguyễn Thị Bích, Ngô Thị Hiền Thuý, Nguyễn Xuân Trường","Nguyễn Thị Bích, Ngô Thị Hiền Thuý, Nguyễn Xuân Trường",Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-lich-su-theo-ctgdpt-2018.html,152.0
9786040403162,Bài Tập Khoa Học Tự Nhiên 9 (Chân Trời) (Chuẩn),45,31000,Nhiều Tác Giả,Nhiều Tác Giả,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bai-tap-khoa-hoc-tu-nhien-9-chan-troi-chuan.html,86.0
9786043091199,Ôn Tập Nhanh Ngữ Pháp Tiếng Anh,205,20000,Nguyễn Văn Hòa,Nguyễn Văn Hòa,Tiếng Anh,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/on-tap-nhanh-ngu-phap-tieng-anh-356598.html,1.0
8935072954239,Phiếu Bài Tập Cuối Tuần - Môn Toán Lớp 1 (Bộ Sách: Chân Trời Sáng Tạo),266,40000,Hoàng Hải Vân,Hoàng Hải Vân,Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/phieu-bai-tap-cuoi-tuan-mon-toan-lop-1-bs-theo-bo-sach-ctst-dn.html,-1.0
9786043670806,Ôn Tập Và Kiểm Tra Tiếng Anh 9 (Theo Chương Trình Giáo Dục Phổ Thông 2018),31,90000,"Hữu Toàn, Trí Đức","Hữu Toàn, Trí Đức",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/on-tap-kiem-tra-tieng-anh-9-soan-theo-ct-gd-pho-thong-2018.html,123.0
8935246944547,50 Đề Tăng Điểm Nhanh Tiếng Việt Lớp 5,19,118000,"Vũ Thị Gấm, Trần Thị Diệp, Xuân Thu","Vũ Thị Gấm, Trần Thị Diệp, Xuân Thu",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/50-de-tang-diem-nhanh-tieng-viet-lop-5.html,188.0
8935235231542,Gi Gỉ Gì Gi Cái Gì Cũng Biết - Dành Cho Lớp 1 (Tái Bản 2021),37,109000,Mima Noyuri,Quang Phú,Tiếng Việt,2021-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/gi-gi-gi-gi-cai-gi-cung-biet-danh-cho-lop-1-tai-ban-2021.html,180.0
8935083583862,500 Bài Tập Vật Lí Trung Học Cơ Sở (Dùng Cho Các Bộ SGK Hiện Hành),263,147000,ThS Phan Hoàng Văn,ThS Phan Hoàng Văn,Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/500-bai-tap-vat-li-thcs-ctm.html,222.0
8935246918562,Pomath - Toán Tư Duy Cho Trẻ Em 4-6 Tuổi - Tập 1,98,99000,PGS TS Chu Cẩm Thơ,PGS TS Chu Cẩm Thơ,Tiếng Việt,2018-01-01,0,Bìa Mềm,5.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/pomath-toan-tu-duy-cho-tre-em-4-6-tuoi-tap-1.html,94.0
8935072956967,Chuẩn Bị Cho Bé Vào Lớp 1 - Bé Vui Học Toán - Quyển 2 (Tái Bản),195,14000,Trần Ngọc Bảo Hân,Trần Ngọc Bảo Hân,Tiếng Việt,2020-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/be-vui-hoc-toan-theo-chuong-trinh-sgk-q-2-5-6-tuoi-cbcbvl1-dn.html,31.0
8931805024200,Bảng Chữ Cái Viết Hoa - Viết Thường,113,8000,"Đào Thị Thu Thanh, Ngọc Anh, Ngọc Tuyết","Đào Thị Thu Thanh, Ngọc Anh, Ngọc Tuyết",Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/bang-chu-cai-viet-hoa-viet-thuong.html,2.0
8936110989626,Giải Thích Bộ Đề Thi Vào 10 Chuyên - Khối Chuyên Anh,171,159000,Dương Hương,Dương Hương,Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/giai-thich-bo-de-thi-vao-10-chuyen-khoi-chuyen-anh.html,432.0
8794069303807,40 Đề Tiếng Anh Thi Vào Lớp 10,79,85000,"Đoàn Thị Thu Trang, Nguyễn Hoàng Phúc","Đoàn Thị Thu Trang, Nguyễn Hoàng Phúc",Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/40-de-tieng-anh-thi-vao-lop-10.html,196.0
9786040451330,Đề Ôn Thi Tốt Nghiệp Trung Học Phổ Thông - Môn Sinh Học (Theo Chương Trình Giáo Dục Phổ Thông 2018),4,140000,"Lê Trung Dũng, Ngô Văn Hưng, Tống Xuân Tám, Nguyễn Thanh Tùng","Lê Trung Dũng, Ngô Văn Hưng, Tống Xuân Tám, Nguyễn Thanh Tùng",Tiếng Việt,2025-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/de-on-thi-tot-nghiep-thpt-mon-sinh-hoc-theo-ctgdpt-2018.html,244.0
8794069304019,Luyện Viết Và Học Từ Vựng Tiếng Anh Lớp 4 - Theo Chương Trình Family And Friends (Special Edition),64,89000,"Mai Lan Hương, Hà Thanh Uyên","Mai Lan Hương, Hà Thanh Uyên",Tiếng Việt,2022-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/luyen-viet-va-hoc-tu-vung-tieng-anh-lop-4-theo-chuong-trinh-family-and-friends-special-edition.html,160.0
8938536458656,Tuyển Tập Những Bài Văn Của Học Sinh Giỏi Quốc Gia Từ Năm 2018-2024,69,139000,"Phạm Hoàng Khánh Linh, Nguyễn Đoàn Thảo Trang","Phạm Hoàng Khánh Linh, Nguyễn Đoàn Thảo Trang",Tiếng Việt,2024-01-01,0,Bìa Mềm,0.0,Giáo Khoa - Tham Khảo,https://www.fahasa.com/tuyen-tap-nhung-bai-van-cua-hoc-sinh-gioi-quoc-gia-tu-nam-2018-2024.html,260.0
8932000133766,Atomic Habits - Thay Đổi Tí Hon Hiệu Quả Bất Ngờ (Tái Bản 2023),6600,189000,James Clear,"Vũ Phi Yên, Trần Quỳnh Như",Tiếng Việt,2023-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/thay-doi-ti-hon-hieu-qua-bat-ngo-tbl6.html,385.0
9786044009674,Con Đường Chẳng Mấy Ai Đi,6300,165000,M. Scott Peck,Lê Đặng Cam Thảo,Tiếng Việt,2024-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/con-duong-chang-may-ai-di.html,344.0
8935235243163,Khi Mọi Điều Không Như Ý,500,109000,Hae Min,Hồng Hà,Tiếng Việt,2025-01-01,2,Bìa Cứng,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/khi-moi-dieu-khong-nhu-y.html,240.0
8935235243965,Khi Mọi Điều Không Như Ý - Bìa Cứng - Tặng Kèm Bookmark + Postcard - Độc Quyền Fahasa,122,179000,Hae Min,Hồng Hà,Tiếng Việt,2025-01-01,2,Bìa Cứng,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/khi-moi-dieu-khong-nhu-y-bia-cung-tang-kem-bookmark-postcard-doc-quyen-fahasa.html,240.0
8935325016325,Manifest - 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,8300,89000,Roxie Nafousi,Bạc Hà,Tiếng Việt,2023-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/manifest-7-buoc-de-thay-doi-cuoc-doi-ban-mai-mai.html,200.0
9786043440287,Tư Duy Ngược,6200,139000,Nguyễn Anh Dũng,Nguyễn Anh Dũng,Tiếng Việt,2021-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/tu-duy-nguoc.html,242.0
9786044777481,38 Bức Thư Rockefeller Viết Cho Con Trai,5200,138000,Thanh Hương,Thanh Hương,Tiếng Việt,2023-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/38-buc-thu-rockefeller-viet-cho-con-trai.html,268.0
8936067605693,Khéo Ăn Nói Sẽ Có Được Thiên Hạ (Tái Bản 2022),2400,130000,Trác Nhã,Nguyễn Phương Thảo,Tiếng Việt,2022-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/kheo-an-noi-se-co-duoc-thien-ha-tai-ban-2022.html,404.0
8935086857366,Hiểu Về Trái Tim (Tái Bản 2023),3200,158000,Minh Niệm,Minh Niệm,Tiếng Việt,2023-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/hieu-ve-trai-tim-tai-ban-2023.html,479.0
8935069922043,Được Học (Tái Bản 2022),826,182000,Tara Westover,Nguyễn Bích Lan,Tiếng Việt,2022-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/duoc-hoc-tai-ban-2022.html,320.0
9786044742250,Tư Duy Mở,4900,138000,Nguyễn Anh Dũng,Nguyễn Anh Dũng,Tiếng Việt,2023-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/tu-duy-mo.html,208.0
8936225390027,"Stop Overthinking - Sống Tự Do, Không Âu Lo - 7 Bước Loại Bỏ Suy Nghĩ Tiêu Cực Và Bắt Đầu Suy Nghĩ Tích Cực",1600,95000,"Chase Hill, Scott Sharp",YMATE,Tiếng Việt,2024-01-01,2,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/stop-overthinking-song-tu-do-khong-au-lo-7-buoc-loai-bo-suy-nghi-tieu-cuc-va-bat-dau-suy-nghi-tich-cuc.html,203.0
8935280501096,Đúng Việc - Một Góc Nhìn Về Câu Chuyện Khai Minh - Bìa Cứng (Tái Bản 2023),2100,125000,Giản Tư Trung,Giản Tư Trung,Tiếng Việt,2023-01-01,2,Bìa Cứng,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/dung-viec-mot-goc-nhin-ve-cau-chuyen-khai-minh-bia-cung-tai-ban-2023-440947.html,328.0
8935235243958,Yêu Những Điều Không Hoàn Hảo - Bìa Cứng - Tặng Kèm Bookmark + Postcard - Độc Quyền Fahasa,57,239000,Hae Min,Nguyễn Việt Tú Anh,Tiếng Việt,2025-01-01,0,Bìa Cứng,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/yeu-nhung-dieu-khong-hoan-hao-bia-cung-tang-kem-bookmark-postcard-doc-quyen-fahasa.html,300.0
8935086854792,Flow - Dòng Chảy,2300,228000,Mihaly Csikszentmihalyi,Mihaly Csikszentmihalyi,Tiếng Việt,2021-01-01,1,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/flow-dong-chay.html,552.0
8935278605546,30 Tuổi - Mọi Thứ Chỉ Mới Bắt Đầu,2700,135000,Lý Thượng Long,Lý Thượng Long,Tiếng Việt,2023-01-01,1,Bìa Mềm,0.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/30-tuoi-moi-thu-chi-moi-bat-dau.html,332.0
8935086854754,Đắc Nhân Tâm (Tái Bản 2021),1400,86000,Dale Carnegie,Nguyễn Văn Phước,Tiếng Việt,2021-01-01,1,Bìa Mềm,5.0,Tâm Lý - Kỹ Năng Sống,https://www.fahasa.com/dac-nhan-tam-tai-ban-2021.html,320.0
